PMID;Anio;Titulo;Decision;Motivo;Decidido por;Fecha;Ya incluido
32363834;2020;Isolation and Characterization of Pseudomonas aeruginosa and its Virulent Bacteriophages.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:27:06;
32383796;2020;Diversity in CRISPR-based immunity protects susceptible genotypes by restricting phage spread and evolution.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:27:06;
32443619;2020;Efficacy of Lytic Phage Cocktails on Staphylococcus aureus and Pseudomonas aeruginosa in Mixed-Species Planktonic Cultures and Biofilms.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:27:06;
32461312;2020;The Concerted Action of Two B3-Like Prophage Genes Excludes Superinfecting Bacteriophages by Blocking DNA Entry into Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:27:06;
32467157;2020;Improved bacterial recombineering by parallelized protein discovery.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:27:06;
32510504;2020;Time-lapse Imaging of Bacterial Swarms and the Collective Stress Response.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32570896;2020;The Basis for Natural Multiresistance to Phage in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32626852;2020;Methods for Extraction and Detection of Pf Bacteriophage DNA from the Sputum of Patients with Cystic Fibrosis.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32635178;2020;Pseudomonas Phage PaBG-A Jumbo Member of an Old Parasite Family.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32655502;2020;Molecular Characterization and Comparative Genomic Analysis of vB_PaeP_YA3, a Novel Temperate Bacteriophage of Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32658245;2020;Two Lineages of Pseudomonas aeruginosa Filamentous Phages: Structural Uniformity over Integration Preferences.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32694655;2020;Exploiting phage receptor binding proteins to enable endolysins to kill Gram-negative bacteria.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32709718;2020;Lysin LysMK34 of Acinetobacter baumannii Bacteriophage PMK34 Has a Turgor Pressure-Dependent Intrinsic Antibacterial Activity and Reverts Colistin Resistance.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32719957;2020;Complete genome analysis of PaGz-1 and PaZq-1, two novel phages belonging to the genus Pakpunavirus.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32727858;2020;Acinetobacter baumannii NCIMB8209: a Rare Environmental Strain Displaying Extensive Insertion Sequence-Mediated Genome Remodeling Resulting in the Loss of Exposed Cell Structures and Defensive Mechanisms.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32788409;2020;Computational Basis for On-Demand Production of Diversified Therapeutic Phage Cocktails.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32792590;2020;Transcriptomic determinants of the response of ST-111 Pseudomonas aeruginosa AG1 to ciprofloxacin identified by a top-down systems biology approach.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32810226;2020;Structural and mechanistic insights into the CRISPR inhibition of AcrIF7.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32827855;2020;Transcriptomic Analysis Reveals the Dependency of Pseudomonas aeruginosa Genes for Double-Stranded RNA Bacteriophage phiYY Infection Cycle.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32886494;2020;Hormetic Promotion of Biofilm Growth by Polyvalent Bacteriophages at Low Concentrations.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32886694;2020;Whole-genome sequence of multi-drug resistant Pseudomonas aeruginosa strains UY1PSABAL and UY1PSABAL2 isolated from human broncho-alveolar lavage, Yaoundé, Cameroon.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32887488;2020;The Phage-Encoded N-Acetyltransferase Rac Mediates Inactivation of Pseudomonas aeruginosa Transcription by Cleavage of the RNA Polymerase Alpha Subunit.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32918505;2020;Susceptibility of Pseudomonas aeruginosa veterinary isolates to Pbunavirus PB1-like phages.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
32983005;2020;Combined Bacteriophage and Antibiotic Treatment Prevents Pseudomonas aeruginosa Infection of Wild Type and cftr- Epithelial Cells.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33049228;2020;A Type I-F Anti-CRISPR Protein Inhibits the CRISPR-Cas Surveillance Complex by ADP-Ribosylation.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33059012;2020;Storage stability of phage-ciprofloxacin combination powders against Pseudomonas aeruginosa respiratory infections.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33096802;2020;Maturation of Pseudo-Nucleus Compartment in P. aeruginosa, Infected with Giant phiKZ Phage.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33101229;2020;Temperate Bacteriophages (Prophages) in Pseudomonas aeruginosa Isolates Belonging to the International Cystic Fibrosis Clone (CC274).;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33123112;2020;Identification and Characterization of New Bacteriophages to Control Multidrug-Resistant Pseudomonas aeruginosa Biofilm on Endotracheal Tubes.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33125059;2020;Biophysical analysis of Pseudomonas-phage PaP3 small terminase suggests a mechanism for sequence-specific DNA-binding by lateral interdigitation.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33143386;2020;Activation of the Cell Wall Stress Response in Pseudomonas aeruginosa Infected by a Pf4 Phage Variant.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
33148986;2020;Current choices of antibiotic treatment for Pseudomonas aeruginosa infections.;EXCLUDE;"preclinical/laboratory: phage biology, genomics, structural, CRISPR/anti-CRISPR, biosensor, in vitro biofilm, isolated endolysin, environmental or animal work; no human treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:31:28;
